Date,Price,LogReturn
1988-01-17,16.77,0.003584233227815328
1988-01-18,16.83,0.0035714323675971795
1988-01-19,17.1,0.0159154553058998
1988-01-20,16.83,-0.015915455305899683
1988-01-21,17.08,0.014745180157709273
1988-01-22,16.7,-0.022499468937714293
1988-01-23,16.616666666666667,-0.005002511682971687
1988-01-24,16.53333333333333,-0.0050276626769657235
1988-01-25,16.45,-0.005053067851391178
1988-01-26,16.29,-0.009774054597427183
1988-01-27,16.13,-0.009870530476836243
1988-01-28,16.1,-0.0018616201467000699
1988-01-29,16.28,0.011118088583976926
1988-01-30,16.220000000000002,-0.003692311887127268
1988-01-31,16.16,-0.0037059955943176473
1988-02-01,16.1,-0.0037197811025319006
1988-02-02,16.18,0.004956639639928196
1988-02-03,16.15,-0.0018558619616801562
1988-02-04,16.18,0.0018558619616801941
1988-02-05,16.1,-0.004956639639928177
1988-02-06,16.233333333333334,0.008247469430017045
1988-02-07,16.366666666666667,0.00818000471193069
1988-02-08,16.5,0.008113634774169631
1988-02-09,16.4,-0.006079046076382226
1988-02-10,16.13,-0.01660044269303526
1988-02-11,16.1,-0.0018616201467000699
1988-02-12,15.75,-0.02197890671877534
1988-02-13,15.726666666666667,-0.001482579960222836
1988-02-14,15.703333333333333,-0.001484781267579225
1988-02-15,15.68,-0.0014869891215782557
1988-02-16,15.63,-0.003193870488876489
1988-02-17,15.85,0.013977355889904326
1988-02-18,15.48,-0.023620632161708507
1988-02-19,15.55,0.004511770463662165
1988-02-20,15.493333333333334,-0.003650814749697014
1988-02-21,15.436666666666667,-0.003664192050995209
1988-02-22,15.38,-0.0036776677470530088
1988-02-23,15.58,0.01292007636510429
1988-02-24,15.35,-0.0148725664093961
1988-02-25,14.85,-0.03311560878449755
1988-02-26,14.65,-0.013559529785632251
1988-02-27,14.676666666666668,0.0018185956364765883
1988-02-28,14.703333333333333,0.001815294349185714
1988-02-29,14.73,0.0018120050258003003
1988-03-01,14.18,-0.03805370937055754
1988-03-02,13.8,-0.02716392894082239
1988-03-03,14.0,0.014388737452099452
1988-03-04,14.0,0.0
1988-03-05,13.966666666666667,-0.0023837913552762504
1988-03-06,13.933333333333334,-0.0023894873973813557
1988-03-07,13.9,-0.002395210725954822
1988-03-08,13.8,-0.00722024797348702
1988-03-09,13.98,0.012959144642505116
1988-03-10,14.48,0.035140650151906094
1988-03-11,14.88,0.02724964244737554
1988-03-12,14.68,-0.013532006218576385
1988-03-13,14.48,-0.013717636228799195
1988-03-14,14.28,-0.013908430046132
1988-03-15,14.3,0.0013995803544232636
1988-03-16,14.45,0.010434877292579494
1988-03-17,14.43,-0.0013850417726616845
1988-03-18,14.93,0.03406323876531955
1988-03-19,15.08,0.009996751028711108
1988-03-20,15.23,0.00989780432726047
1988-03-21,15.38,0.009800797170427514
1988-03-22,15.03,-0.02301976031261491
1988-03-23,15.4,0.02431930565470034
1988-03-24,15.65,0.016103407566578673
1988-03-25,15.45,-0.01286191364240781
1988-03-26,15.483333333333333,0.002155173247983412
1988-03-27,15.516666666666667,0.002150538463228565
1988-03-28,15.55,0.0021459235702766762
1988-03-29,15.6,0.0032102756302481894
1988-03-30,15.7,0.006389798098770988
1988-03-31,15.65,-0.003189795368100038
1988-04-01,15.620000000000001,-0.0019187725746222524
1988-04-02,15.59,-0.001922461341854854
1988-04-03,15.56,-0.0019261643194395416
1988-04-04,15.53,-0.001929881589649889
1988-04-05,15.5,-0.0019336132353946873
1988-04-06,15.38,-0.007772059847702973
1988-04-07,15.53,0.009705673083097787
1988-04-08,15.55,0.0012870014646474616
1988-04-09,15.766666666666667,0.013837368204534387
1988-04-10,15.983333333333333,0.013648505831559769
1988-04-11,16.2,0.013464729577000949
1988-04-12,16.48,0.017136282242987237
1988-04-13,16.55,0.004238577341746293
1988-04-14,16.65,0.006024114603380876
1988-04-15,16.85,0.01194044037191807
1988-04-16,17.05,0.01179954693115503
1988-04-17,17.25,0.011661939747842957
1988-04-18,17.45,0.011527505171067414
1988-04-19,17.05,-0.023189444918910326
1988-04-20,16.78,-0.015962502690465594
1988-04-21,17.0,0.013025643017155843
1988-04-22,17.15,0.008784829555732811
1988-04-23,17.14333333333333,-0.0003888024932338373
1988-04-24,17.136666666666667,-0.0003889537194113448
1988-04-25,17.13,-0.0003891050632750784
1988-04-26,17.18,0.002914604220080849
1988-04-27,17.4,0.012724289664374073
1988-04-28,16.88,-0.030340717052672272
1988-04-29,16.6,-0.0167267938053134
1988-04-30,16.383333333333333,-0.013138137437431845
1988-05-01,16.166666666666668,-0.013313048649737926
1988-05-02,15.95,-0.013492680044474308
1988-05-03,16.08,0.00811743451996671
1988-05-04,16.15,0.004343785917845313
1988-05-05,16.15,0.0
1988-05-06,16.45,0.018405427542715343
1988-05-07,16.466666666666665,0.0010126583143861855
1988-05-08,16.483333333333334,0.0010116338748444476
1988-05-09,16.5,0.0010106115059234598
1988-05-10,16.38,-0.007299302481611608
1988-05-11,16.48,0.006086446056402253
1988-05-12,16.4,-0.004866189651173011
1988-05-13,16.5,0.0060790460763821925
1988-05-14,16.533333333333335,0.0020181641562371953
1988-05-15,16.566666666666666,0.0020140993717011856
1988-05-16,16.6,0.0020100509280243217
1988-05-17,16.6,0.0
1988-05-18,16.4,-0.012121360532344963
1988-05-19,16.25,-0.009188426054406142
1988-05-20,16.45,0.012232568435634451
1988-05-21,16.376666666666665,-0.004467919698933803
1988-05-22,16.303333333333335,-0.0044879716292909305
1988-05-23,16.23,-0.004508204356656316
1988-05-24,16.3,0.004303726286216785
1988-05-25,16.18,-0.0073891961823710885
1988-05-26,16.18,0.0
1988-05-27,16.25,0.004316997145400918
1988-05-28,16.243333333333332,-0.00041034058844145206
1988-05-29,16.236666666666668,-0.0004105090369633642
1988-05-30,16.23,-0.00041067762384184225
1988-05-31,16.2,-0.0018501392881614773
1988-06-01,16.33,0.0079926647440353
1988-06-02,16.33,0.0
1988-06-03,16.45,0.007321570229007317
1988-06-04,16.383333333333333,-0.004060919286315069
1988-06-05,16.316666666666666,-0.00407747761665615
1988-06-06,16.25,-0.004094171532663226
1988-06-07,16.23,-0.0012315272492466737
1988-06-08,16.28,0.003075979047894507
1988-06-09,16.3,0.0012277472383223377
1988-06-10,15.85,-0.027995607489427095
1988-06-11,15.743333333333332,-0.0067525050833735925
1988-06-12,15.636666666666667,-0.006798411567659067
1988-06-13,15.53,-0.006844946511661351
1988-06-14,15.85,0.020395863162693834
1988-06-15,15.7,-0.0095087879690273
1988-06-16,15.43,-0.0173470459791929
1988-06-17,15.48,0.003235201786511737
1988-06-18,15.32,-0.010389703849135798
1988-06-19,15.16,-0.010498784098219695
1988-06-20,15.0,-0.010610179112015571
1988-06-21,15.0,0.0
1988-06-22,15.13,0.008629326698054638
1988-06-23,15.18,0.003299244167219273
1988-06-24,15.15,-0.0019782400121057075
1988-06-25,15.076666666666666,-0.004852237133736083
1988-06-26,15.003333333333334,-0.004875896184910372
1988-06-27,14.93,-0.004899787085632655
1988-06-28,14.83,-0.006720455401258217
1988-06-29,14.55,-0.019061162532339193
1988-06-30,14.18,-0.0257584725135201
1988-07-01,13.95,-0.01635301283660689
1988-07-02,13.983333333333333,0.0023866359777309533
1988-07-03,14.016666666666667,0.002380953505742097
1988-07-04,14.05,0.0023752980289074833
1988-07-05,13.98,-0.004994658974090647
1988-07-06,14.5,0.03652091262086446
1988-07-07,15.5,0.06669137449867214
1988-07-08,15.05,-0.029462032730316105
1988-07-09,14.91,-0.009345862418237769
1988-07-10,14.770000000000001,-0.009434032233358529
1988-07-11,14.63,-0.009523881511255479
1988-07-12,14.0,-0.04401688541677433
1988-07-13,14.1,0.007117467768863955
1988-07-14,14.1,0.0
1988-07-15,14.25,0.010582109330537008
1988-07-16,14.5,0.01739174271186924
1988-07-17,14.75,0.01709443335930004
1988-07-18,15.0,0.01680711831638119
1988-07-19,14.93,-0.00467758955111109
1988-07-20,15.48,0.03617625661048208
1988-07-21,15.63,0.009643276271804202
1988-07-22,15.83,0.01271472945953545
1988-07-23,15.82,-0.0006319115534129395
1988-07-24,15.81,-0.0006323111181271348
1988-07-25,15.8,-0.0006327111884595098
1988-07-26,15.38,-0.026941975955423234
1988-07-27,15.45,0.004541039266256421
1988-07-28,15.7,0.016051709010507825
1988-07-29,15.75,0.0031796529173798056
1988-07-30,15.7,-0.0031796529173797957
1988-07-31,15.65,-0.003189795368100038
1988-08-01,15.6,-0.0032000027306709027
1988-08-02,15.35,-0.016155440222285256
1988-08-03,15.0,-0.023065272930996104
1988-08-04,14.5,-0.03390155167568134
1988-08-05,14.85,0.023851215822179847
1988-08-06,15.06,0.014042357123038984
1988-08-07,15.27,0.013847896858793535
1988-08-08,15.48,0.013658748931040044
1988-08-09,15.4,-0.005181358741997629
1988-08-10,15.1,-0.019672765598704893
1988-08-11,15.13,0.0019847839793859824
1988-08-12,14.98,-0.00996354971119111
1988-08-13,14.92,-0.004013383313458676
1988-08-14,14.860000000000001,-0.004029555486001577
1988-08-15,14.8,-0.004045858519543795
1988-08-16,14.85,0.003372684478639156
1988-08-17,14.75,-0.0067567824628797625
1988-08-18,14.78,0.002031832734226852
1988-08-19,14.85,0.004724949728653004
1988-08-20,14.91,0.004032263527938451
1988-08-21,14.969999999999999,0.004016069654889744
1988-08-22,15.03,0.004000005333346137
1988-08-23,14.8,-0.015421022994813703
1988-08-24,14.85,0.003372684478639156
1988-08-25,14.63,-0.014925650216675593
1988-08-26,14.5,-0.008925565605504239
1988-08-27,14.493333333333334,-0.0004598758416296569
1988-08-28,14.486666666666666,-0.0004600874247251587
1988-08-29,14.48,-0.0004602992026035646
1988-08-30,14.45,-0.00207397239912926
1988-08-31,14.4,-0.0034662079764861725
1988-09-01,14.15,-0.017513582492708357
1988-09-02,14.0,-0.010657294473988093
1988-09-03,13.893333333333333,-0.007648220838256845
1988-09-04,13.786666666666667,-0.0077071672449376665
1988-09-05,13.68,-0.007767029337659659
1988-09-06,13.35,-0.024418527348145886
1988-09-07,13.18,-0.012815855771897318
1988-09-08,13.3,0.00906350615334691
1988-09-09,13.25,-0.0037664827954768934
1988-09-10,13.066666666666666,-0.01393309430392405
1988-09-11,12.883333333333333,-0.014129971762985916
1988-09-12,12.7,-0.014332492900775654
1988-09-13,13.4,0.05365271349232022
1988-09-14,13.9,0.036634133179780384
1988-09-15,13.5,-0.029199154692262353
1988-09-16,13.23,-0.020202707317519466
1988-09-17,13.103333333333333,-0.009620327361205085
1988-09-18,12.976666666666667,-0.009713777811404568
1988-09-19,12.85,-0.009809061613025881
1988-09-20,13.15,0.023077947282544888
1988-09-21,13.05,-0.007633624855071095
1988-09-22,13.2,0.01142869582362263
1988-09-23,13.2,0.0
1988-09-24,13.166666666666666,-0.0025284463533586377
1988-09-25,13.133333333333333,-0.0025348556031880663
1988-09-26,13.1,-0.0025412974286725325
1988-09-27,12.58,-0.04050397893481142
1988-09-28,12.75,0.01342302033214077
1988-09-29,12.5,-0.019802627296179754
1988-09-30,11.93,-0.046672408198430666
1988-10-01,11.82,-0.009263224131872534
1988-10-02,11.709999999999999,-0.009349834368326324
1988-10-03,11.6,-0.009438079497306929
1988-10-04,11.65,0.004301081899390702
1988-10-05,11.2,-0.03939240171066083
1988-10-06,11.3,0.008888947417246214
1988-10-07,11.35,0.004415018209116693
1988-10-08,11.633333333333333,0.02465679661286008
1988-10-09,11.916666666666666,0.024063439931635244
1988-10-10,12.2,0.02349797126730392
1988-10-11,12.35,0.012220111334775397
1988-10-12,12.45,0.008064559836730495
1988-10-13,12.55,0.00800004266707637
1988-10-14,13.2,0.05049616401453223
1988-10-15,13.316666666666666,0.008799553951848841
1988-10-16,13.433333333333334,0.008722796740353735
1988-10-17,13.55,0.008647367041182326
1988-10-18,12.9,-0.04915923595808349
1988-10-19,13.35,0.03428907347863195
1988-10-20,13.5,0.011173300598125255
1988-10-21,13.48,-0.0014825799602227248
1988-10-22,13.053333333333333,-0.03216357648996106
1988-10-23,12.626666666666667,-0.03323254934443207
1988-10-24,12.2,-0.034375027910557056
1988-10-25,12.08,-0.009884759232541973
1988-10-26,12.08,0.0
1988-10-27,12.33,0.020484124669584117
1988-10-28,12.6,0.02166149678117925
1988-10-29,12.6,0.0
1988-10-30,12.6,0.0
1988-10-31,12.6,0.0
1988-11-01,12.18,-0.03390155167568134
1988-11-02,12.35,0.013860800792235166
1988-11-03,12.5,0.01207258123426924
1988-11-04,12.75,0.01980262729617973
1988-11-05,12.75,0.0
1988-11-06,12.75,0.0
1988-11-07,12.75,0.0
1988-11-08,12.6,-0.01183445764700291
1988-11-09,12.7,0.007905179507113247
1988-11-10,13.03,0.02565239767220807
1988-11-11,13.03,0.0
1988-11-12,13.02,-0.0007677543563305919
1988-11-13,13.01,-0.0007683442560092923
1988-11-14,13.0,-0.0007689350628771679
1988-11-15,13.0,0.0
1988-11-16,12.7,-0.023347363996991177
1988-11-17,12.05,-0.052537333527881494
1988-11-18,12.08,0.002486532570004878
1988-11-19,12.096666666666668,0.0013787400502004192
1988-11-20,12.113333333333333,0.0013768417430461484
1988-11-21,12.13,0.0013749486560433253
1988-11-22,13.35,0.09484931862793493
1988-11-23,13.33,-0.0014992506556411496
1988-11-24,12.98,-0.026607422914673384
1988-11-25,14.7,0.09484931862793493
1988-11-26,14.709999999999999,0.0006800408286554666
1988-11-27,14.72,0.0006795786873841222
1988-11-28,14.73,0.0006791171738086843
1988-11-29,14.25,-0.033129323759879446
1988-11-30,14.35,0.006993035490970604
1988-12-01,14.93,0.039622669345468965
1988-12-02,14.8,-0.008745430781029543
1988-12-03,14.776666666666667,-0.001577820681216952
1988-12-04,14.753333333333334,-0.0015803141340585227
1988-12-05,14.73,-0.0015828154802549816
1988-12-06,14.4,-0.02265802389258399
1988-12-07,14.7,0.02061928720273561
1988-12-08,15.05,0.02353049741019425
1988-12-09,14.9,-0.010016778243471344
1988-12-10,15.0,0.006688988150796489
1988-12-11,15.1,0.006644542718668511
1988-12-12,15.2,0.006600684031352093
1988-12-13,15.18,-0.001316655884746785
1988-12-14,15.35,0.011136702065722301
1988-12-15,15.58,0.014872566409395964
1988-12-16,15.6,0.0012828738128891231
1988-12-17,15.5,-0.0064308903302904025
1988-12-18,15.4,-0.006472514505617479
1988-12-19,15.3,-0.006514681021193642
1988-12-20,15.28,-0.0013080446600154524
1988-12-21,15.33,0.003266909145348321
1988-12-22,15.25,-0.005232189830302127
1988-12-23,15.38,0.008488461024077446
1988-12-24,15.5975,0.014042680925306417
1988-12-25,15.815000000000001,0.013848211754807788
1988-12-26,16.0325,0.013659055283268634
1988-12-27,16.25,0.013474996734865541
1988-12-28,16.1,-0.009273636785329102
1988-12-29,15.9,-0.012500162764231494
1988-12-30,16.23,0.020542272300314107
1988-12-31,16.2725,0.0026151849379054243
1989-01-01,16.314999999999998,0.0026083635808784806
1989-01-02,16.357499999999998,0.002601577716472934
1989-01-03,16.4,0.0025948270683959994
1989-01-04,16.53,0.007895577002780188
1989-01-05,16.58,0.0030202378742158627
1989-01-06,16.85,0.01615350709122202
1989-01-07,16.900000000000002,0.0029629651306570487
1989-01-08,16.95,0.0029542118974313827
1989-01-09,17.0,0.0029455102297569658
1989-01-10,16.75,-0.014815085785140587
1989-01-11,16.9,0.008915363657952329
1989-01-12,16.85,-0.0029629651306568496
1989-01-13,17.4,0.03211954942211252
1989-01-14,17.433333333333334,0.0019138761822841976
1989-01-15,17.466666666666665,0.0019102202561192452
1989-01-16,17.5,0.001906578270581669
1989-01-17,17.78,0.015873349156290163
1989-01-18,17.95,0.009515884848529187
1989-01-19,18.1,0.008321823337492278
1989-01-20,18.15,0.0027586224390796607
1989-01-21,17.759999999999998,-0.021721823146835798
1989-01-22,17.37,-0.022204157311010296
1989-01-23,16.98,-0.02270839936981235
1989-01-24,17.05,0.004114022846324568
1989-01-25,17.7,0.03741443585025763
1989-01-26,17.73,0.0016934805063331477
1989-01-27,17.18,-0.031512203530007256
1989-01-28,17.07,-0.00642337974976009
1989-01-29,16.96,-0.0064649064425921846
1989-01-30,16.85,-0.0065069735653862735
1989-01-31,16.38,-0.028289578373447487
1989-02-01,16.4,0.001220256405229369
1989-02-02,16.95,0.032986498996306665
1989-02-03,16.75,-0.011869575555383769
1989-02-04,16.666666666666668,-0.004987541511039051
1989-02-05,16.583333333333332,-0.005012541823544398
1989-02-06,16.5,-0.00503779402995707
1989-02-07,16.6,0.006042314455962662
1989-02-08,16.75,0.008995562908577783
1989-02-09,16.58,-0.010201108563926586
1989-02-10,16.4,-0.01091581487699613
1989-02-11,16.433333333333334,0.002030457550382143
1989-02-12,16.466666666666665,0.002026343145232246
1989-02-13,16.5,0.0020222453807678706
1989-02-14,16.83,0.01980262729617951
1989-02-15,16.75,-0.004764749931639131
1989-02-16,17.15,0.023599915340873506
1989-02-17,17.15,0.0
1989-02-18,17.226666666666667,0.004460397194287902
1989-02-19,17.30333333333333,0.004440590364791021
1989-02-20,17.38,0.004420958666218161
1989-02-21,17.2,-0.010410736017838575
1989-02-22,16.95,-0.014641549992948118
1989-02-23,17.1,0.008810629682155126
1989-02-24,17.05,-0.0029282597790884456
1989-02-25,17.21666666666667,0.009727703168012056
1989-02-26,17.383333333333333,0.00963398588113379
1989-02-27,17.55,0.009542057133203198
1989-02-28,17.23,-0.01840189937203657
1989-03-01,17.25,0.0011600929375304458
1989-03-02,17.45,0.011527505171067414
1989-03-03,17.73,0.015918471437680364
